Filename,Artifact,Black,Blue,Colorless,Creature,Enchantment,Green,InstantSorcery,Land,Planeswalker,Red,White
jvc_50,0,0,0,0,0,1,0,0,0,0,1,0
ptk_136,0,0,0,0,0,0,1,1,0,0,0,0
fem_74d,0,0,0,0,1,0,1,0,0,0,0,0
td2_46,0,0,1,0,0,0,0,0,1,0,0,0
rix_34,0,0,1,0,0,0,0,1,0,0,0,0
mrd_15,0,0,0,0,1,0,0,0,0,0,0,1
lea_210,0,0,0,0,1,0,1,0,0,0,0,0
mir_92,0,0,1,0,0,1,0,0,0,0,0,0
shm_8,0,0,0,0,0,0,0,1,0,0,0,1
pss3_1,0,0,0,0,0,0,0,0,1,0,0,1
chk_57,0,0,1,0,0,0,0,1,0,0,0,0
kld_250,0,0,0,0,0,0,0,0,1,0,0,1
isd_253,0,0,1,0,0,0,0,0,1,0,0,0
ala_13,0,0,0,0,1,0,0,0,0,0,0,1
usg_189,0,0,0,0,1,0,0,0,0,0,1,0
tmp_85,0,0,1,0,1,0,0,0,0,0,0,0
som_17,0,0,0,0,1,0,0,0,0,0,0,1
ulg_123,1,0,0,1,0,0,0,0,0,0,0,0
avr_138,0,0,0,0,1,0,0,0,0,0,1,0
lea_3,0,0,0,0,0,0,0,1,0,0,0,1
akh_232,1,0,0,1,0,0,0,0,0,0,0,0
rtr_100,0,0,0,0,1,0,0,0,0,0,1,0
dgm_16,0,0,1,0,1,0,0,0,0,0,0,0
fem_102,0,0,1,0,0,0,0,0,1,0,0,0
c18_55,1,0,0,1,0,0,0,0,0,0,0,0
hou_200,0,0,0,0,0,0,1,0,0,1,0,0
roe_207,0,0,0,0,0,1,1,0,0,0,0,0
ice_198,0,0,0,0,0,0,0,1,0,0,1,0
m10_88,0,1,0,0,1,0,0,0,0,0,0,0
bng_39,0,0,1,0,0,0,0,1,0,0,0,0
bfz_120,0,1,0,0,0,0,0,1,0,0,0,0
rtr_87,0,0,0,0,1,0,0,0,0,0,1,0
all_12b,0,0,0,0,0,0,0,1,0,0,0,1
usg_175,0,0,0,0,0,1,0,0,0,0,1,0
soi_59,0,0,1,0,0,0,0,1,0,0,0,0
tsp_54,0,0,1,0,1,0,0,0,0,0,0,0
tmp_105,0,0,1,0,1,0,0,0,0,0,0,0
bok_41,0,0,1,0,1,0,0,0,0,0,0,0
soi_46_front,0,0,0,0,1,0,0,0,0,0,0,1
soi_193,0,0,0,0,0,0,1,1,0,0,0,0
sok_101,0,0,0,0,1,0,0,0,0,0,1,0
tmp_144,0,1,0,0,1,0,0,0,0,0,0,0
ths_38,0,0,1,0,0,0,0,1,0,0,0,0
vma_6,1,1,0,0,0,0,0,0,0,0,0,0
dom_219,1,0,0,1,0,0,0,0,0,0,0,0
usg_203,0,0,0,0,0,0,0,1,0,0,1,0
8ed_43,0,0,0,0,1,0,0,0,0,0,0,1
ody_176,0,0,0,0,0,0,0,1,0,0,1,0
dst_147,1,0,0,1,0,0,0,0,0,0,0,0
a25_105,0,1,0,0,1,0,0,0,0,0,0,0
dka_127,0,0,0,0,1,0,1,0,0,0,0,0
nph_63,0,1,0,0,0,0,0,1,0,0,0,0
sok_130,0,0,0,0,1,0,1,0,0,0,0,0
ori_190,0,0,0,0,0,0,1,1,0,0,0,0
mir_210,0,0,0,0,1,0,1,0,0,0,0,0
dis_97,0,0,0,0,0,1,1,0,0,0,0,0
vis_51,0,1,0,0,1,0,0,0,0,0,0,0
roe_41,0,0,0,0,0,0,0,1,0,0,0,1
m11_108,0,1,0,0,1,0,0,0,0,0,0,0
por_151,0,0,0,0,0,0,0,1,0,0,1,0
ths_103,0,1,0,0,1,0,0,0,0,0,0,0
mmq_333,0,0,0,0,0,0,0,0,1,0,0,1
m11_21,0,0,0,0,0,1,0,0,0,0,0,1
nem_92,0,0,0,0,0,1,0,0,0,0,1,0
isd_108,0,1,0,0,0,0,0,1,0,0,0,0
soi_183,0,0,0,0,0,1,0,0,0,0,1,0
mh1_179,0,0,0,0,0,0,1,1,0,0,0,0
ogw_128,0,0,0,0,0,1,1,0,0,0,0,0
aer_162,1,0,0,0,0,0,1,0,0,0,0,0
hml_22,0,0,1,0,0,0,0,1,0,0,0,0
teld_16,1,0,0,1,0,0,0,0,0,0,0,0
ice_8,0,0,0,0,1,0,0,0,0,0,0,1
gk1_100,0,0,0,0,0,0,0,0,1,0,0,1
csp_40,0,0,1,0,1,0,0,0,0,0,0,0
mmq_226,0,0,0,0,0,0,0,1,0,0,1,0
isd_133,0,0,0,0,0,1,0,0,0,0,1,0
rav_178,0,0,0,0,0,0,1,1,0,0,0,0
som_1,0,0,0,0,1,0,0,0,0,0,0,1
ons_59,0,0,0,0,1,0,0,0,0,0,0,1
mgb_8,0,0,0,0,1,0,0,0,0,0,1,0
ktk_41,0,0,1,0,1,0,0,0,0,0,0,0
lgn_22,0,0,0,0,1,0,0,0,0,0,0,1
avr_92,0,1,0,0,1,0,0,0,0,0,0,0
eld_1,0,0,0,0,1,0,0,0,0,0,0,1
mor_23,0,0,0,0,1,0,0,0,0,0,0,1
ody_98,0,0,1,0,0,0,0,1,0,0,0,0
m20_59,0,0,1,0,0,0,0,1,0,0,0,0
fut_46,0,0,1,0,1,0,0,0,0,0,0,0
uds_143,0,0,0,0,0,0,1,0,1,0,0,0
emn_44,0,0,0,0,1,0,0,0,0,0,0,1
arn_55,0,0,0,0,1,0,1,0,0,0,0,0
c19_5,0,0,0,0,0,0,0,1,0,0,0,1
tsp_288,0,0,1,0,0,0,0,0,1,0,0,0
pm13_217,1,0,0,1,0,0,0,0,0,0,0,0
pf20_5,0,0,0,0,0,0,0,0,1,0,1,0
por_30,0,0,0,0,1,0,0,0,0,0,0,1
v10_1,1,0,0,1,0,0,0,0,0,0,0,0
ogw_63,0,0,1,0,1,0,0,0,0,0,0,0
bfz_232,0,0,0,0,0,0,0,0,1,0,0,1
tbfz_9,0,0,0,0,1,0,0,0,0,0,1,0
c18_26,0,0,0,0,0,0,0,1,0,0,1,0
ptk_3,0,0,0,0,0,0,0,1,0,0,0,1
tmp_166,0,0,0,0,1,0,0,0,0,0,1,0
som_129,0,0,0,0,0,0,1,1,0,0,0,0
c17_33,0,0,0,0,1,0,1,0,0,0,0,0
cn2_14,0,0,0,0,1,0,0,0,0,0,0,1
wwk_57,0,1,0,0,1,0,0,0,0,0,0,0
tmp_160,0,0,0,0,0,0,0,1,0,0,1,0
vis_7,0,0,0,0,0,0,0,1,0,0,0,1
rna_37,0,0,1,0,0,0,0,1,0,0,0,0
ulg_124,1,0,0,1,0,0,0,0,0,0,0,0
akh_85,0,1,0,0,1,0,0,0,0,0,0,0
leg_27,0,0,0,0,0,1,0,0,0,0,0,1
ons_225,0,0,0,0,0,0,0,1,0,0,1,0
isd_20,0,0,0,0,1,0,0,0,0,0,0,1
war_94,0,1,0,0,0,1,0,0,0,0,0,0
mrd_31,0,0,1,0,1,0,0,0,0,0,0,0
dka_151,1,0,0,1,0,0,0,0,0,0,0,0
p05_2,0,1,0,0,0,0,0,1,0,0,0,0
dtk_79,0,0,1,0,0,1,0,0,0,0,0,0
scg_109,0,0,0,0,0,0,1,1,0,0,0,0
p02_35,0,0,1,0,1,0,0,0,0,0,0,0
ori_6,0,0,0,0,1,0,0,0,0,0,0,1
som_187,1,1,0,0,0,0,0,0,0,0,0,0
isd_56,0,0,1,0,1,0,0,0,0,0,0,0
mmq_286,1,0,0,1,0,0,0,0,0,0,0,0
roe_86,0,0,1,0,0,0,0,1,0,0,0,0
eve_15,0,0,0,0,1,0,0,0,0,0,0,1
leg_142,0,0,0,0,0,0,0,1,0,0,1,0
sok_165,0,1,0,0,0,0,0,0,1,0,0,0
jou_36,0,0,1,0,1,0,0,0,0,0,0,0
phpr_4,0,0,0,0,1,0,1,0,0,0,0,0
dom_249,0,0,0,1,0,0,0,0,1,0,0,0
m15_42,0,0,0,0,1,0,0,0,0,0,0,1
csp_120,0,0,0,0,0,1,1,0,0,0,0,0
pm14_48,0,0,1,0,1,0,0,0,0,0,0,0
tor_139,0,1,0,0,0,0,0,0,1,0,0,0
ulg_87,0,0,0,0,1,0,0,0,0,0,1,0
pcy_13,0,0,0,0,1,0,0,0,0,0,0,1
sth_63,0,1,0,0,0,0,0,1,0,0,0,0
dka_45,0,0,1,0,1,0,0,0,0,0,0,0
8ed_346,0,0,0,0,0,0,0,0,1,0,1,0
csp_12,0,0,0,0,1,0,0,0,0,0,0,1
ktk_158,0,0,0,0,1,0,1,0,0,0,0,0
tmp_251,0,0,0,0,1,0,1,0,0,0,0,0
eld_58,0,0,1,0,0,0,0,1,0,0,0,0
con_97,0,0,0,0,1,0,1,0,0,0,0,0
tsp_18,0,0,0,0,1,0,0,0,0,0,0,1
wwk_2,0,0,0,0,1,0,0,0,0,0,0,1
usg_34,0,0,0,0,0,1,0,0,0,0,0,1
zen_88,0,1,0,0,0,0,0,1,0,0,0,0
ala_218,1,0,0,1,0,0,0,0,0,0,0,0
usg_6,0,0,0,0,0,0,0,1,0,0,0,1
dka_109,0,0,0,0,0,0,1,1,0,0,0,0
usg_295,1,0,0,1,0,0,0,0,0,0,0,0
fut_32,0,0,1,0,1,0,0,0,0,0,0,0
lea_189,0,0,0,0,1,0,1,0,0,0,0,0
dst_58,0,0,0,0,1,0,0,0,0,0,1,0
chk_75,0,0,1,0,1,0,0,0,0,0,0,0
lea_130,0,1,0,0,0,0,0,1,0,0,0,0
hml_4,0,0,0,0,1,0,0,0,0,0,0,1
shm_62,0,1,0,0,0,0,0,1,0,0,0,0
shm_31,0,0,1,0,0,0,0,1,0,0,0,0
mh1_85,0,1,0,0,0,0,0,1,0,0,0,0
sth_18,0,0,0,0,1,0,0,0,0,0,0,1
wwk_55,0,1,0,0,0,1,0,0,0,0,0,0
tsp_296,0,0,0,0,0,0,0,0,1,0,1,0
ptk_134,0,0,0,0,0,0,1,1,0,0,0,0
inv_100,0,1,0,0,0,0,0,1,0,0,0,0
tmp_295,1,0,0,1,0,0,0,0,0,0,0,0
m19_114,0,1,0,0,1,0,0,0,0,0,0,0
chk_259,1,0,0,1,0,0,0,0,0,0,0,0
soi_62,0,0,1,0,0,1,0,0,0,0,0,0
por_87,0,1,0,0,0,0,0,1,0,0,0,0
ody_167,0,1,0,0,1,0,0,0,0,0,0,0
m20_286,0,0,1,0,0,0,0,0,0,1,0,0
mh1_136,0,0,0,0,1,0,0,0,0,0,1,0
chk_230,0,0,0,0,0,1,1,0,0,0,0,0
plc_22,0,0,0,0,1,0,0,0,0,0,0,1
mrd_297,0,1,0,0,0,0,0,0,1,0,0,0
isd_69,0,0,1,0,1,0,0,0,0,0,0,0
m20_123,0,1,0,0,1,0,0,0,0,0,0,0
prm_69979,0,0,1,0,0,0,0,1,0,0,0,0
fem_88,1,0,0,1,0,0,0,0,0,0,0,0
nem_30,0,0,1,0,0,0,0,1,0,0,0,0
som_246,0,0,0,0,0,0,1,0,1,0,0,0
dtk_72,0,0,1,0,0,1,0,0,0,0,0,0
rav_274,1,0,0,1,0,0,0,0,0,0,0,0
frf_20,0,0,0,0,1,0,0,0,0,0,0,1
plc_54,0,0,1,0,0,1,0,0,0,0,0,0
f10_11,0,1,0,0,1,0,0,0,0,0,0,0
m19_163,0,0,0,0,0,0,0,1,0,0,1,0
jou_39,0,0,1,0,1,0,0,0,0,0,0,0
dtk_32,0,0,0,0,0,0,0,1,0,0,0,1
tsp_105,0,1,0,0,1,0,0,0,0,0,0,0
mh1_51,0,0,1,0,1,0,0,0,0,0,0,0
8ed_239,0,0,0,0,1,0,1,0,0,0,0,0
mir_106,0,1,0,0,0,1,0,0,0,0,0,0
scg_47,0,0,1,0,1,0,0,0,0,0,0,0
ice_311,1,0,0,1,0,0,0,0,0,0,0,0
bfz_65,0,0,1,0,1,0,0,0,0,0,0,0
dka_39,0,0,1,0,1,0,0,0,0,0,0,0
pal04_4,0,0,0,0,0,0,0,0,1,0,1,0
chk_254,1,0,0,1,0,0,0,0,0,0,0,0
brb_124,0,0,0,0,0,0,0,0,1,0,0,1
bfz_54,0,0,1,0,0,0,0,1,0,0,0,0
ptk_80,0,1,0,0,0,0,0,1,0,0,0,0
med_RA1,0,0,0,1,0,0,0,0,0,1,0,0
mma_112,0,0,0,0,0,0,0,1,0,0,1,0
uds_14,0,0,0,0,1,0,0,0,0,0,0,1
ptk_22,0,0,0,0,1,0,0,0,0,0,0,1
tfth_15,0,0,0,1,0,0,0,1,0,0,0,0
ons_104,0,0,1,0,0,0,0,1,0,0,0,0
tmp_14,0,0,0,0,1,0,0,0,0,0,0,1
ogw_165,1,0,0,1,0,0,0,0,0,0,0,0
atq_23,0,0,0,0,1,0,0,0,0,0,1,0
plc_17,0,0,0,0,0,1,0,0,0,0,0,1
mmq_33,0,0,0,0,0,0,0,1,0,0,0,1
tmma_6,0,1,0,0,1,0,0,0,0,0,0,0
9ed_236,0,0,0,0,1,0,1,0,0,0,0,0
plc_68,0,1,0,0,0,0,0,1,0,0,0,0
soi_285,0,0,0,0,0,0,0,0,1,0,0,1
leg_206,0,0,0,0,0,0,1,1,0,0,0,0
m19_137,0,0,0,0,0,0,0,1,0,0,1,0
emn_23_front,0,0,0,0,1,0,0,0,0,0,0,1
usg_218,0,0,0,0,0,1,0,0,0,0,1,0
c13_89,0,1,0,0,0,1,0,0,0,0,0,0
soi_290,0,1,0,0,0,0,0,0,1,0,0,0
wwk_92,0,0,0,0,1,0,0,0,0,0,1,0
m19_111,0,1,0,0,0,0,0,1,0,0,0,0
vis_16,0,0,0,0,0,1,0,0,0,0,0,1
m20_311,0,0,0,0,0,0,0,1,0,0,0,1
m15_128,0,0,0,0,1,0,0,0,0,0,1,0
fem_54a,0,0,0,0,1,0,0,0,0,0,1,0
hou_171,0,1,0,0,0,0,0,0,1,0,0,0
ddl_28,0,0,0,0,0,1,0,0,0,0,0,1
som_158,1,0,0,1,0,0,0,0,0,0,0,0
7ed_142,0,1,0,0,0,0,0,1,0,0,0,0
lea_149,0,0,0,0,0,0,0,1,0,0,1,0
inv_210,0,0,0,0,0,0,1,1,0,0,0,0
m11_181,0,0,0,0,0,0,1,1,0,0,0,0
ddd_7,0,0,0,0,1,0,1,0,0,0,0,0
rix_69,0,1,0,0,1,0,0,0,0,0,0,0
ice_40,0,0,0,0,1,0,0,0,0,0,0,1
m12_17,0,0,0,0,1,0,0,0,0,0,0,1
dst_63,0,0,0,0,1,0,0,0,0,0,1,0
m13_46,0,0,1,0,1,0,0,0,0,0,0,0
avr_74,0,0,1,0,0,0,0,1,0,0,0,0
bok_96,0,0,0,0,0,0,0,1,0,0,1,0
ons_76,0,0,1,0,0,0,0,1,0,0,0,0
ala_34,0,0,1,0,1,0,0,0,0,0,0,0
tmp_18,0,0,0,0,0,1,0,0,0,0,0,1
ktk_120,0,0,0,0,0,0,0,1,0,0,1,0
inv_173,0,0,0,0,0,1,0,0,0,0,1,0
bbd_68,0,0,0,0,0,0,1,1,0,0,0,0
mh1_54,0,0,1,0,1,0,0,0,0,0,0,0
plc_69,0,1,0,0,1,0,0,0,0,0,0,0
rix_89,0,1,0,0,1,0,0,0,0,0,0,0
ons_212,0,0,0,0,0,1,0,0,0,0,1,0
ala_32,0,0,1,0,0,0,0,1,0,0,0,0
wwk_25,0,0,1,0,1,0,0,0,0,0,0,0
drk_77,0,0,0,0,0,1,1,0,0,0,0,0
som_83,0,0,0,0,1,0,0,0,0,0,1,0
all_124,1,0,0,1,0,0,0,0,0,0,0,0
lea_58,0,0,1,0,0,1,0,0,0,0,0,0
mmq_261,0,0,0,0,1,0,1,0,0,0,0,0
mir_196,0,0,0,0,1,0,0,0,0,0,1,0
fem_18c,0,0,1,0,0,0,0,1,0,0,0,0
m20_83,0,1,0,0,0,0,0,1,0,0,0,0
dgm_24,0,1,0,0,0,0,0,1,0,0,0,0
e02_8,0,0,1,0,0,0,0,1,0,0,0,0
dis_88,0,0,0,0,0,0,1,1,0,0,0,0
ps14_187,0,0,0,0,0,0,1,0,0,1,0,0
mmq_51,0,0,0,0,0,1,0,0,0,0,0,1
5dn_75,0,0,0,0,0,0,0,1,0,0,1,0
all_81b,0,0,0,0,1,0,0,0,0,0,1,0
tmp_198,0,0,0,0,0,0,0,1,0,0,1,0
exo_29,0,0,1,0,0,1,0,0,0,0,0,0
aer_186,0,0,0,0,0,0,0,1,0,0,0,1
tmp_132,0,1,0,0,0,1,0,0,0,0,0,0
ugin_73,0,1,0,0,1,0,0,0,0,0,0,0
eld_4,0,0,0,0,1,0,0,0,0,0,0,1
shm_124,0,0,0,0,1,0,1,0,0,0,0,0
mmq_274,0,0,0,0,0,0,1,1,0,0,0,0
zen_50,0,0,1,0,1,0,0,0,0,0,0,0
dtk_151,0,0,0,0,0,0,0,1,0,0,1,0
lrw_37,0,0,0,0,1,0,0,0,0,0,0,1
exo_115,0,0,0,0,0,1,1,0,0,0,0,0
c13_87,0,1,0,0,1,0,0,0,0,0,0,0
wwk_6,0,0,0,0,0,1,0,0,0,0,0,1
tala_1,0,0,0,0,1,0,0,0,0,0,0,1
chk_191,0,0,0,0,0,0,0,1,0,0,1,0
dds_10,0,0,1,0,0,0,0,1,0,0,0,0
bfz_2,0,0,0,1,1,0,0,0,0,0,0,0
a25_86,0,1,0,0,0,0,0,1,0,0,0,0
mbs_34,0,0,1,0,1,0,0,0,0,0,0,0
pcy_99,0,0,0,0,0,0,0,1,0,0,1,0
gpt_73,0,0,0,0,1,0,0,0,0,0,1,0
fem_48,0,1,0,0,0,1,0,0,0,0,0,0
mor_85,0,0,0,0,1,0,0,0,0,0,1,0
bbd_64,0,0,0,0,0,1,0,0,0,0,1,0
eld_178,0,0,0,0,0,1,1,0,0,0,0,0
eld_165,0,0,0,0,1,0,1,0,0,0,0,0
mrd_201,1,0,0,1,0,0,0,0,0,0,0,0
dom_135,0,0,0,0,1,0,0,0,0,0,1,0
rix_132,0,0,0,0,1,0,1,0,0,0,0,0
ogw_123,0,0,0,0,1,0,1,0,0,0,0,0
roe_83,0,0,1,0,0,0,0,1,0,0,0,0
leg_135,0,0,0,0,0,0,0,1,0,0,1,0
m14_39,0,0,0,0,1,0,0,0,0,0,0,1
ulg_99,0,0,0,0,1,0,1,0,0,0,0,0
lea_261,1,0,0,0,0,0,1,0,0,0,0,0
kld_256,0,1,0,0,0,0,0,0,1,0,0,0
tisd_11,0,0,0,0,1,0,1,0,0,0,0,0
twwk_4,0,0,0,0,1,0,1,0,0,0,0,0
all_70,0,0,0,0,0,0,0,1,0,0,1,0
nph_99,0,0,0,0,0,0,0,1,0,0,1,0
rna_68,0,1,0,0,0,0,0,1,0,0,0,0
bfz_245,0,0,0,1,0,0,0,0,1,0,0,0
5dn_98,0,0,0,0,1,0,1,0,0,0,0,0
ddo_25,0,0,0,0,1,0,0,0,0,0,0,1
wth_112,0,0,0,0,1,0,0,0,0,0,1,0
wwk_47,0,1,0,0,1,0,0,0,0,0,0,0
soi_107,0,1,0,0,1,0,0,0,0,0,0,0
tor_50,0,1,0,0,1,0,0,0,0,0,0,0
leg_196,0,0,0,0,1,0,1,0,0,0,0,0
hou_48,0,0,1,0,1,0,0,0,0,0,0,0
prm_69262,0,0,0,1,0,0,0,0,1,0,0,0
ulg_121,1,0,0,1,0,0,0,0,0,0,0,0
dtk_184,0,0,0,0,0,0,1,1,0,0,0,0
lgn_38,0,0,1,0,1,0,0,0,0,0,0,0
roe_32,0,0,0,0,0,1,0,0,0,0,0,1
roe_229,0,0,0,0,0,0,0,0,1,0,0,1
dom_131,0,0,0,0,0,1,0,0,0,0,1,0
soi_1,0,0,0,0,0,1,0,0,0,0,0,1
m19_181,0,0,0,0,1,0,1,0,0,0,0,0
shm_125,0,0,0,0,0,1,1,0,0,0,0,0
dtk_107,0,1,0,0,1,0,0,0,0,0,0,0
bng_73,0,1,0,0,0,0,0,1,0,0,0,0
all_12a,0,0,0,0,0,0,0,1,0,0,0,1
5dn_15,0,0,0,0,1,0,0,0,0,0,0,1
7ed_45,0,0,0,0,1,0,0,0,0,0,0,1
scg_103,0,0,0,0,1,0,0,0,0,0,1,0
m15_247,0,0,0,1,0,0,0,0,1,0,0,0
scg_123,0,0,0,0,1,0,1,0,0,0,0,0
ptk_27,0,0,0,0,1,0,0,0,0,0,0,1
lrw_85,0,0,1,0,1,0,0,0,0,0,0,0
som_153,1,0,0,1,0,0,0,0,0,0,0,0
sok_115,0,0,0,0,1,0,0,0,0,0,1,0
xln_248,1,0,0,1,0,0,0,0,0,0,0,0
p11_1,0,0,0,0,0,0,0,1,0,0,0,1
hml_77,0,0,0,0,1,0,0,0,0,0,1,0
mmq_106,0,0,1,0,0,1,0,0,0,0,0,0
por_45,0,0,1,0,1,0,0,0,0,0,0,0
ktk_132,0,0,0,0,0,0,1,1,0,0,0,0
chk_5,0,0,0,0,0,0,0,1,0,0,0,1
ody_251,0,0,0,0,0,0,1,1,0,0,0,0
a25_152,0,0,0,0,1,0,0,0,0,0,1,0
10e_83,0,0,1,0,0,0,0,1,0,0,0,0
pls_15,0,0,0,0,1,0,0,0,0,0,0,1
ody_112,0,0,1,0,0,1,0,0,0,0,0,0
chk_143,0,1,0,0,1,0,0,0,0,0,0,0
soi_80,0,0,1,0,0,0,0,1,0,0,0,0
shm_5,0,0,0,0,0,1,0,0,0,0,0,1
pss3_2,0,0,1,0,0,0,0,0,1,0,0,0
c19_31,0,0,0,0,1,0,1,0,0,0,0,0
soi_73,0,0,1,0,1,0,0,0,0,0,0,0
c19_27,0,0,0,0,0,0,0,1,0,0,1,0
sld_17,0,0,0,0,1,0,0,0,0,0,1,0
dom_242,0,1,0,0,0,0,0,0,1,0,0,0
nph_30,0,0,1,0,1,0,0,0,0,0,0,0
gtc_140,0,0,0,0,0,0,1,1,0,0,0,0
sok_65,0,1,0,0,1,0,0,0,0,0,0,0
leg_308,0,0,1,0,0,0,0,0,1,0,0,0
scg_93,0,0,0,0,0,1,0,0,0,0,1,0
mrd_7,0,0,0,0,0,0,0,1,0,0,0,1
bfz_112,0,1,0,0,1,0,0,0,0,0,0,0
dka_148,1,0,0,1,0,0,0,0,0,0,0,0
som_240,0,1,0,0,0,0,0,0,1,0,0,0
ptk_79,0,1,0,0,0,0,0,1,0,0,0,0
7ed_233,0,0,0,0,1,0,1,0,0,0,0,0
rix_62,0,1,0,0,0,0,0,1,0,0,0,0
gtc_13,0,0,0,0,0,0,0,0,0,1,0,1
ema_141,0,0,0,0,0,0,0,1,0,0,1,0
ody_127,0,1,0,0,0,1,0,0,0,0,0,0
avr_17,0,0,0,0,1,0,0,0,0,0,0,1
uds_122,0,0,0,0,1,0,1,0,0,0,0,0
war_154,0,0,0,0,1,0,1,0,0,0,0,0
7ed_279,0,0,0,0,0,0,1,1,0,0,0,0
pori_172,0,0,0,0,1,0,1,0,0,0,0,0
lea_187,0,0,0,0,0,0,1,1,0,0,0,0
prm_40050,0,0,0,0,0,0,1,0,1,0,0,0
leg_125,0,1,0,0,1,0,0,0,0,0,0,0
7ed_283,0,0,0,0,0,0,1,1,0,0,0,0
soi_257,1,0,0,1,0,0,0,0,0,0,0,0
ogw_46,0,0,1,0,1,0,0,0,0,0,0,0
m20_185,0,0,0,0,1,0,1,0,0,0,0,0
c17_30,0,0,0,0,0,1,1,0,0,0,0,0
war_82,0,1,0,0,0,0,0,1,0,0,0,0
usg_255,0,0,0,0,0,1,1,0,0,0,0,0
roe_71,0,0,1,0,1,0,0,0,0,0,0,0
nph_6,0,0,0,0,1,0,0,0,0,0,0,1
chk_255,1,0,0,1,0,0,0,0,0,0,0,0
jud_110,0,0,0,0,0,0,1,1,0,0,0,0
sth_5,0,0,0,0,0,1,0,0,0,0,0,1
ema_164,0,0,0,0,1,0,1,0,0,0,0,0
ala_211,1,0,0,1,0,0,0,0,0,0,0,0
ice_39,0,0,0,0,1,0,0,0,0,0,0,1
som_8,0,0,0,0,1,0,0,0,0,0,0,1
leg_272,1,0,0,1,0,0,0,0,0,0,0,0
eve_66,0,0,0,0,1,0,1,0,0,0,0,0
ogw_122,0,0,0,0,0,0,1,1,0,0,0,0
pc2_64,0,0,0,0,1,0,1,0,0,0,0,0
dst_44,0,1,0,0,1,0,0,0,0,0,0,0
pdp12_2,0,0,0,0,1,0,0,0,0,0,0,1
fut_3,0,0,0,0,0,1,0,0,0,0,0,1
eld_278,0,0,0,0,1,0,0,0,0,0,0,1
dtk_138,0,0,0,0,1,0,0,0,0,0,1,0
ppre_26,0,0,0,0,1,0,0,0,0,0,0,1
dtk_128,0,0,0,0,1,0,0,0,0,0,1,0
bfz_262,0,1,0,0,0,0,0,0,1,0,0,0
frf_17,0,0,0,0,1,0,0,0,0,0,0,1
7ed_93,0,0,1,0,1,0,0,0,0,0,0,0
ons_70,0,0,1,0,0,0,0,1,0,0,0,0
eld_169,0,0,0,0,0,0,1,1,0,0,0,0
plc_61,0,0,1,0,1,0,0,0,0,0,0,0
ody_197,0,0,0,0,0,1,0,0,0,0,1,0
shm_84,0,0,0,0,0,1,0,0,0,0,1,0
fut_34,0,0,1,0,1,0,0,0,0,0,0,0
m12_140,0,0,0,0,0,0,0,1,0,0,1,0
lgn_37,0,0,1,0,1,0,0,0,0,0,0,0
tsoi_13,1,0,0,1,0,0,0,0,0,0,0,0
usg_282,0,0,0,0,0,1,1,0,0,0,0,0
pls_71,0,0,0,0,0,0,0,1,0,0,1,0
frf_60,0,1,0,0,1,0,0,0,0,0,0,0
nph_33,0,0,1,0,1,0,0,0,0,0,0,0
grn_16,0,0,0,0,1,0,0,0,0,0,0,1
ala_210,1,0,0,1,0,0,0,0,0,0,0,0
7ed_183,0,0,0,0,1,0,0,0,0,0,1,0
mrd_88,0,0,0,0,0,0,0,1,0,0,1,0
som_39,0,0,1,0,1,0,0,0,0,0,0,0
pls_40,0,1,0,0,0,1,0,0,0,0,0,0
lea_263,1,0,0,0,0,0,0,0,0,0,0,1
tsp_37,0,0,0,0,1,0,0,0,0,0,0,1
sth_90,0,0,0,0,0,0,0,1,0,0,1,0
gtc_38,0,0,1,0,1,0,0,0,0,0,0,0
aer_44,0,0,1,0,1,0,0,0,0,0,0,0
gpt_13,0,0,0,0,1,0,0,0,0,0,0,1
nph_102,0,0,0,0,0,0,0,1,0,0,1,0
7ed_320,1,0,0,1,0,0,0,0,0,0,0,0
c18_1,0,0,0,0,1,0,0,0,0,0,0,1
plc_10,0,0,0,0,1,0,0,0,0,0,0,1
rna_47,0,0,1,0,1,0,0,0,0,0,0,0
8ed_78,0,0,1,0,0,0,0,1,0,0,0,0
jud_123,0,0,0,0,1,0,1,0,0,0,0,0
mir_214,0,0,0,0,0,0,1,1,0,0,0,0
ala_152,0,0,0,0,1,0,1,0,0,0,0,0
zen_43,0,0,1,0,1,0,0,0,0,0,0,0
7ed_90,0,0,1,0,1,0,0,0,0,0,0,0
soi_114,0,1,0,0,0,0,0,1,0,0,0,0
dst_20,0,0,1,0,1,0,0,0,0,0,0,0
soi_58,0,0,1,0,0,0,0,1,0,0,0,0
leg_61,0,0,1,0,0,1,0,0,0,0,0,0
eld_95,0,1,0,0,1,0,0,0,0,0,0,0
mrd_16,0,0,0,0,0,0,0,1,0,0,0,1
ala_88,0,1,0,0,1,0,0,0,0,0,0,0
scg_71,0,1,0,0,1,0,0,0,0,0,0,0
lrw_49,0,0,0,0,1,0,0,0,0,0,0,1
isd_126,0,1,0,0,1,0,0,0,0,0,0,0
tmp_148,0,1,0,0,1,0,0,0,0,0,0,0
pls_51,0,1,0,0,1,0,0,0,0,0,0,0
ice_181,0,0,0,0,0,1,0,0,0,0,1,0
lrw_259,1,0,0,1,0,0,0,0,0,0,0,0
war_8,0,0,0,0,1,0,0,0,0,0,0,1
xln_121,0,1,0,0,1,0,0,0,0,0,0,0
tdom_8,0,0,0,0,1,0,0,0,0,0,1,0
